name,twin,wildfire,opposition,reanimator,cheat,artifacts,storm,stax,burn,stoneforge,armageddon,skullclamp,counterburn,pox,monowhite,monored,naturalorder,edric,reveillark,spellsmatter,pod,oath,fivecolor,balance,moat,upheaval,mentor,abyss,crucible,superfriends,survival,blink,tokens,channel
Mind Twist,0.22862368541380887,0.5681818181818182,0.32873109796186717,1.6956816640289396,1.443418013856813,1.391465677179963,0,3.271537622682661,0,1.7045454545454546,1.1242270938729624,2.127659574468085,0,0,0,0,0.415973377703827,0.6915629322268326,1.1185682326621924,0.6640106241699867,0,1.7182130584192439,10.204081632653061,1.786777843954735,1.0515247108307044,1.0689470871191875,0,0,2.717391304347826,1.8094089264173703,1.1682242990654206,2.8735632183908044,1.7772511848341233,0
Sylvan Library,0,0.5681818181818182,1.3149243918474687,0.5652272213429799,2.020785219399538,0.23191094619666047,0,0.5452562704471101,0,1.4204545454545454,1.1242270938729624,1.4184397163120568,0,0,0,0,3.7437603993344424,0.6915629322268326,2.237136465324385,0,3.115264797507788,1.7182130584192439,10.204081632653061,0.29779630732578916,0,1.0689470871191875,0,0,2.717391304347826,2.4125452352231602,3.0373831775700935,2.8735632183908044,2.3696682464454977,2.4177949709864603
Evolving Wilds,0.45724737082761774,1.1363636363636365,0.32873109796186717,0.7913181098801718,0.5773672055427251,0.6957328385899815,0,0.5452562704471101,0,0.2840909090909091,0.2810567734682406,0.2364066193853428,0,0,0,0,0.2079866888519135,0,0.7457121551081283,0.6640106241699867,0,1.7182130584192439,10.204081632653061,1.1911852293031566,0,0.5344735435595938,0,0,2.717391304347826,0.6031363088057901,0.4672897196261682,0,0.5924170616113744,0.4835589941972921
Lingering Souls,0,0,1.3149243918474687,0.11304544426859597,0,0.23191094619666047,0,5.452562704471101,1.4836795252225519,3.125,2.5295109612141653,1.4184397163120568,0,0,0.966183574879227,0,0,0,0.37285607755406414,0.6640106241699867,0,0,10.204081632653061,1.4889815366289458,2.6288117770767614,1.0689470871191875,8.771929824561404,0,0,2.4125452352231602,0,0,1.1848341232227488,0.4835589941972921
The Abyss,0,0,0,0,0,0.9276437847866419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.204081632653061,0.29779630732578916,0,0.5344735435595938,0,15.151515151515152,2.717391304347826,0,0,0,0,0
Mulldrifter,1.3717421124828533,1.1363636363636365,3.287310979618672,1.1304544426859597,0.28868360277136257,0.9276437847866419,1.7667844522968197,0.5452562704471101,1.4836795252225519,0.8522727272727273,0.5621135469364812,1.1820330969267139,3.2679738562091503,0,0,0,0.831946755407654,2.7662517289073305,1.4914243102162565,1.3280212483399734,1.557632398753894,0,10.204081632653061,1.1911852293031566,2.103049421661409,1.6034206306787815,4.385964912280702,0,0,0,0.4672897196261682,2.8735632183908044,0.5924170616113744,0.9671179883945842
Creeping Tar Pit,0,1.7045454545454546,0.9861932938856016,2.6000452181777076,1.1547344110854503,2.0871985157699444,1.7667844522968197,0.5452562704471101,0,0,0,0,0,0,0,0,0,0.6915629322268326,0,0.6640106241699867,0,0,10.204081632653061,2.3823704586063132,2.103049421661409,0.5344735435595938,0,0,0,0.6031363088057901,0,0,0,0
Maelstrom Pulse,0.22862368541380887,1.1363636363636365,0,1.1304544426859597,0.5773672055427251,0,0,0,0,0.2840909090909091,0.2810567734682406,0.9456264775413712,0,0,0,0,0.2079866888519135,0.6915629322268326,0.37285607755406414,0,0,5.154639175257732,10.204081632653061,0.29779630732578916,0,0,0,0,0,1.8094089264173703,2.336448598130841,0,0.5924170616113744,0.4835589941972921
Sacred Foundry,1.6003657978966621,1.1363636363636365,0,0.11304544426859597,0.28868360277136257,0,0,0,1.4836795252225519,0.5681818181818182,1.1242270938729624,0.4728132387706856,0,0,0,0,0,0,0,1.3280212483399734,0,0,10.204081632653061,1.1911852293031566,0.5257623554153522,1.0689470871191875,0,0,0,0.6031363088057901,0,0,1.1848341232227488,0.4835589941972921
Forbid,0,0,0.32873109796186717,0.5652272213429799,0,0.6957328385899815,0,0,0,0,0,0,0,0,0,0,0,0,0.37285607755406414,0,0,0,10.204081632653061,2.084574151280524,3.1545741324921135,0.8017103153393907,4.385964912280702,0,0,0.6031363088057901,0,0,0,0
Arid Mesa,2.05761316872428,2.272727272727273,0.9861932938856016,0.5652272213429799,0.5773672055427251,1.1595547309833023,0,1.0905125408942202,1.4836795252225519,1.7045454545454546,1.6863406408094435,1.1820330969267139,3.2679738562091503,0,0.966183574879227,0.7616146230007617,0.831946755407654,1.3831258644536653,1.1185682326621924,1.3280212483399734,0,1.7182130584192439,10.204081632653061,2.084574151280524,1.5772870662460567,1.0689470871191875,4.385964912280702,0,0,0.6031363088057901,0.9345794392523364,2.8735632183908044,2.962085308056872,0.4835589941972921
"Saheeli, the Gifted",0.45724737082761774,2.272727272727273,0.32873109796186717,0.11304544426859597,0.8660508083140878,2.0871985157699444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.204081632653061,0,0,0.8017103153393907,0,0,0,0,0,0,0,0
City of Brass,1.3717421124828533,2.272727272727273,0.9861932938856016,1.0174089984173638,2.886836027713626,1.391465677179963,0,1.0905125408942202,1.4836795252225519,0.2840909090909091,1.1242270938729624,1.8912529550827424,0,0,0.4830917874396135,0,0.6239600665557404,1.3831258644536653,2.609992542878449,0.6640106241699867,0,1.7182130584192439,10.204081632653061,0.5955926146515783,0.5257623554153522,1.8706574024585783,0,0,0,3.6188178528347406,1.1682242990654206,0,2.962085308056872,1.9342359767891684
Dreadbore,0,0,0.32873109796186717,0.11304544426859597,0.28868360277136257,0,0,0.5452562704471101,0,0,0,0.2364066193853428,0,0,0,0,0,0,0,0.6640106241699867,0,0,10.204081632653061,0,0,0,0,0,0,1.2062726176115801,0,0,0.5924170616113744,0
"Liliana, the Last Hope",0,0.5681818181818182,0.32873109796186717,0.7913181098801718,0,0.23191094619666047,0,1.6357688113413305,0,0.5681818181818182,0.2810567734682406,0.2364066193853428,0,17.24137931034483,0,0,0.2079866888519135,0,0.37285607755406414,0,0,1.7182130584192439,10.204081632653061,0.29779630732578916,1.0515247108307044,0.2672367717797969,0,0,0,1.8094089264173703,0.2336448598130841,0,0.5924170616113744,0.4835589941972921
Vendilion Clique,2.05761316872428,2.272727272727273,2.3011176857330704,1.4695907754917477,0.28868360277136257,0.46382189239332094,1.7667844522968197,0,1.4836795252225519,0.8522727272727273,0,0.7092198581560284,3.2679738562091503,0,0,0,0.831946755407654,2.7662517289073305,1.4914243102162565,3.9840637450199203,3.115264797507788,0,10.204081632653061,3.57355568790947,4.73186119873817,1.0689470871191875,4.385964912280702,0,2.717391304347826,1.8094089264173703,0.4672897196261682,2.8735632183908044,0,0
Ancestral Vision,1.6003657978966621,0,0.9861932938856016,0.22609088853719195,0.28868360277136257,0.6957328385899815,1.7667844522968197,0.5452562704471101,0,0.5681818181818182,0,0.2364066193853428,0,0,0,0,0,0,0,0.6640106241699867,0,1.7182130584192439,10.204081632653061,0.8933889219773675,0,0.2672367717797969,0,0,0,0.6031363088057901,0,0,0,0
Volcanic Island,3.429355281207133,2.272727272727273,0.6574621959237343,0.3391363328057879,2.020785219399538,1.391465677179963,3.5335689045936394,0,1.4836795252225519,0.2840909090909091,0,0.2364066193853428,3.2679738562091503,0,0,0,0.415973377703827,0.6915629322268326,0.37285607755406414,2.6560424966799467,1.557632398753894,0,10.204081632653061,0.5955926146515783,0,0.8017103153393907,4.385964912280702,0,0,0.6031363088057901,0,0,0,0.9671179883945842
"Nicol Bolas, the Ravager",0,0,0.32873109796186717,0.11304544426859597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.204081632653061,0,0,0,0,0,0,0,0,0,0,0
Vampire Nighthawk,0,0,0,1.0174089984173638,0,0,0,1.6357688113413305,0,0,0,0,0,0,0,0,0,0,0,0.6640106241699867,0,0,10.204081632653061,0.29779630732578916,0,0.2672367717797969,0,0,0,0,0,0,0,0
Incinerate,1.3717421124828533,0.5681818181818182,0.32873109796186717,0.3391363328057879,0,0.23191094619666047,0,0,5.9347181008902075,0.2840909090909091,0.5621135469364812,0.4728132387706856,3.2679738562091503,0,0,5.712109672505712,0,0,0.37285607755406414,2.6560424966799467,1.557632398753894,0,10.204081632653061,0,0,0,0,0,0,0,0,0,0,0.4835589941972921
"Tasigur, the Golden Fang",0,0.5681818181818182,0.32873109796186717,0.3391363328057879,0,0,0,0,0,0,0,0,0,17.24137931034483,0,0,0,0,0,0.6640106241699867,0,0,10.204081632653061,0.5955926146515783,0,0.2672367717797969,0,0,0,0.6031363088057901,0.2336448598130841,0,0,0
Chain Lightning,1.1431184270690444,1.1363636363636365,0,0,0.5773672055427251,0.6957328385899815,0,0,4.451038575667655,0.5681818181818182,1.1242270938729624,0.4728132387706856,3.2679738562091503,0,0,5.712109672505712,0.2079866888519135,0,0.37285607755406414,1.3280212483399734,0,1.7182130584192439,10.204081632653061,0,0,0.2672367717797969,0,0,0,0,0,0,0.5924170616113744,0
Jace Beleren,0.6858710562414266,0.5681818181818182,0.32873109796186717,0.22609088853719195,0.28868360277136257,1.8552875695732838,0,0.5452562704471101,1.4836795252225519,0.2840909090909091,0,0.4728132387706856,3.2679738562091503,0,0,0,0,0,0,1.3280212483399734,0,0,10.204081632653061,2.3823704586063132,1.0515247108307044,0.8017103153393907,0,0,0,0.6031363088057901,0.4672897196261682,0,0,0.4835589941972921
Coldsteel Heart,0,1.7045454545454546,0.32873109796186717,0.3391363328057879,0.8660508083140878,1.6233766233766234,0,0,0,0,0.2810567734682406,0.2364066193853428,0,0,0,0,0.2079866888519135,0,0.7457121551081283,0.6640106241699867,0,0,10.204081632653061,1.4889815366289458,0.5257623554153522,2.137894174238375,0,0,0,1.2062726176115801,0.4672897196261682,2.8735632183908044,0.5924170616113744,0.9671179883945842
Tinker,0.22862368541380887,2.840909090909091,0,0.5652272213429799,2.3094688221709005,8.812615955473099,0,0,0,0.2840909090909091,0,0,0,0,0,0,0.2079866888519135,0,0,0,0,1.7182130584192439,0,1.1911852293031566,0.5257623554153522,2.405130946018172,0,15.151515151515152,2.717391304347826,0,0,0,0,0.4835589941972921
Dust Bowl,0.22862368541380887,0,0,0.11304544426859597,0,0.23191094619666047,0,0,0,0,0,0,0,0,0,0.38080731150038083,0,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0,0,0,0,0
Rishadan Port,0.22862368541380887,0,0,0,0,0.23191094619666047,0,3.816793893129771,0,1.4204545454545454,1.405283867341203,0.4728132387706856,0,0,1.932367149758454,2.2848438690022848,0,0,0,0,0,1.7182130584192439,0,0.5955926146515783,0,0.2672367717797969,0,0,2.717391304347826,0,0,0,0,0
"Brimaz, King of Oreskos",0.45724737082761774,0,0.6574621959237343,0,0,0,0,1.0905125408942202,0,1.7045454545454546,1.6863406408094435,1.1820330969267139,0,0,4.3478260869565215,0,0.2079866888519135,0,1.4914243102162565,0,0,0,0,0.5955926146515783,2.103049421661409,0.2672367717797969,0,0,0,0.6031363088057901,0.7009345794392523,2.8735632183908044,3.5545023696682465,0
Triskelion,0.45724737082761774,0,0,0.22609088853719195,0,0.6957328385899815,0,0,0,0,0,0.2364066193853428,0,0,0,0.38080731150038083,0,0.6915629322268326,0.37285607755406414,0,0,0,0,0,0,0.5344735435595938,0,0,0,0,0,0,0,0
Goblin Guide,0.45724737082761774,0,0,0,0,0,0,0,4.451038575667655,0.2840909090909091,1.6863406408094435,0.2364066193853428,3.2679738562091503,0,0,6.473724295506473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5924170616113744,0
Cultivate,0,0.5681818181818182,0.32873109796186717,0,0.5773672055427251,0,0,0,0,0,0,0,0,0,0,0,0.6239600665557404,0.6915629322268326,0.7457121551081283,0,1.557632398753894,0,0,0,0,0,0,0,2.717391304347826,0,0.7009345794392523,2.8735632183908044,0,0.4835589941972921
Council's Judgment,0.22862368541380887,0,1.9723865877712032,0,0.28868360277136257,0.23191094619666047,0,2.1810250817884405,0,2.5568181818181817,2.2484541877459248,0.9456264775413712,0,0,2.898550724637681,0,0.415973377703827,1.3831258644536653,1.8642803877703207,1.3280212483399734,0,3.4364261168384878,0,2.3823704586063132,4.73186119873817,0.8017103153393907,8.771929824561404,0,0,2.4125452352231602,0.9345794392523364,0,2.3696682464454977,0.4835589941972921
"Thalia, Guardian of Thraben",0.22862368541380887,0,0,0,0,0,0,0.5452562704471101,0,0.2840909090909091,1.405283867341203,0,0,0,3.864734299516908,0,0,0.6915629322268326,1.1185682326621924,0,0,0,0,0,0,0,0,0,0,0,0,2.8735632183908044,0,0
Hero of Bladehold,0.22862368541380887,0,1.3149243918474687,0,0,0,0,1.0905125408942202,1.4836795252225519,2.5568181818181817,1.405283867341203,0.7092198581560284,0,0,3.3816425120772946,0,0.2079866888519135,0,1.4914243102162565,0,1.557632398753894,0,0,0.29779630732578916,0,0,0,0,2.717391304347826,0,0.2336448598130841,0,2.962085308056872,0
Caves of Koilos,0,0,0.32873109796186717,0.3391363328057879,0,0.46382189239332094,0,1.6357688113413305,0,0,1.405283867341203,0.4728132387706856,0,0,0,0,0,0,0.37285607755406414,0,0,0,0,0.8933889219773675,0.5257623554153522,0.5344735435595938,0,0,0,0,0.2336448598130841,2.8735632183908044,1.1848341232227488,0
Godless Shrine,0,0,0.9861932938856016,1.6956816640289396,0.28868360277136257,0.46382189239332094,0,3.271537622682661,0,2.5568181818181817,1.1242270938729624,0.7092198581560284,0,0,0.4830917874396135,0,0.2079866888519135,0,0.37285607755406414,0.6640106241699867,0,0,0,1.1911852293031566,3.1545741324921135,0.2672367717797969,4.385964912280702,0,0,2.4125452352231602,0.7009345794392523,0,0.5924170616113744,0
Scrubland,0,1.1363636363636365,0.9861932938856016,0.7913181098801718,0,0,0,3.816793893129771,0,1.7045454545454546,2.2484541877459248,0.9456264775413712,0,0,0.966183574879227,0,0,0.6915629322268326,0.7457121551081283,0,1.557632398753894,0,0,1.786777843954735,1.0515247108307044,0.5344735435595938,8.771929824561404,0,0,3.0156815440289506,0.4672897196261682,0,1.1848341232227488,0
Terramorphic Expanse,0.22862368541380887,1.1363636363636365,0,0.4521817770743839,1.1547344110854503,0.6957328385899815,0,0.5452562704471101,0,0.2840909090909091,0,0,0,0,0,0,0.415973377703827,0,0.37285607755406414,1.3280212483399734,0,1.7182130584192439,0,0.8933889219773675,1.0515247108307044,0.8017103153393907,0,0,0,1.2062726176115801,0.2336448598130841,0,1.1848341232227488,0.9671179883945842
Tundra,0.6858710562414266,0,1.9723865877712032,0.4521817770743839,0.28868360277136257,0.6957328385899815,0,0.5452562704471101,0,1.4204545454545454,0.5621135469364812,0.9456264775413712,0,0,0.4830917874396135,0,0.2079866888519135,1.3831258644536653,1.4914243102162565,0.6640106241699867,3.115264797507788,1.7182130584192439,0,3.275759380583681,2.6288117770767614,0.5344735435595938,4.385964912280702,0,2.717391304347826,1.8094089264173703,0.2336448598130841,0,1.1848341232227488,0
Brainstorm,0.9144947416552355,1.1363636363636365,0.32873109796186717,0.7913181098801718,0.5773672055427251,1.8552875695732838,1.7667844522968197,0,0,0.2840909090909091,0,0.2364066193853428,0,0,0,0,0.415973377703827,2.074688796680498,0.7457121551081283,2.6560424966799467,0,3.4364261168384878,0,1.1911852293031566,1.5772870662460567,0.8017103153393907,4.385964912280702,0,0,2.4125452352231602,0,5.747126436781609,0,0.4835589941972921
Land Tax,0.22862368541380887,0.5681818181818182,0.32873109796186717,0.22609088853719195,0.28868360277136257,0.23191094619666047,0,3.816793893129771,1.4836795252225519,1.9886363636363635,1.6863406408094435,0.7092198581560284,0,0,0.966183574879227,0,0.2079866888519135,0.6915629322268326,0.37285607755406414,0,0,0,0,2.9779630732578917,1.0515247108307044,0.2672367717797969,4.385964912280702,0,0,1.2062726176115801,0.4672897196261682,0,2.3696682464454977,0.4835589941972921
Mana Leak,1.6003657978966621,0.5681818181818182,1.3149243918474687,0.9043635541487678,0.28868360277136257,1.6233766233766234,0,0.5452562704471101,5.9347181008902075,0.8522727272727273,0.2810567734682406,0,9.803921568627452,0,0,0,0,1.3831258644536653,0.37285607755406414,3.9840637450199203,0,0,0,2.084574151280524,3.1545741324921135,1.3361838588989845,8.771929824561404,0,0,0,0,0,0,0
Memory Lapse,0.6858710562414266,0.5681818181818182,0.6574621959237343,0.22609088853719195,0,0,0,0,2.9673590504451037,0,0,0,3.2679738562091503,0,0,0,0.2079866888519135,0,0.37285607755406414,2.6560424966799467,0,0,0,1.1911852293031566,1.0515247108307044,0.2672367717797969,4.385964912280702,0,0,0.6031363088057901,0,0,0,0
Scroll Rack,0,0,0,0,1.7321016166281755,0.9276437847866419,0,0,0,0,0,0,0,0,0,0,0,0,0.37285607755406414,0,0,3.4364261168384878,0,0.5955926146515783,0.5257623554153522,0.2672367717797969,0,0,0,0,0,0,0,0.4835589941972921
Banishing Light,0,0.5681818181818182,0.6574621959237343,0.11304544426859597,0,0,0,1.6357688113413305,1.4836795252225519,1.4204545454545454,1.1242270938729624,0.9456264775413712,0,0,3.3816425120772946,0,0.2079866888519135,1.3831258644536653,1.8642803877703207,0.6640106241699867,0,0,0,0.8933889219773675,1.0515247108307044,0,0,0,0,1.2062726176115801,0.9345794392523364,0,1.1848341232227488,0
Coalition Relic,1.3717421124828533,4.545454545454546,0.6574621959237343,0.5652272213429799,0.8660508083140878,3.014842300556586,0,0,0,0.2840909090909091,0,0.2364066193853428,0,0,0.4830917874396135,0.7616146230007617,0.2079866888519135,0.6915629322268326,1.4914243102162565,1.3280212483399734,0,1.7182130584192439,0,0.5955926146515783,1.5772870662460567,3.206841261357563,0,0,0,1.8094089264173703,0.4672897196261682,2.8735632183908044,0.5924170616113744,0.4835589941972921
Psychatog,0,0,0,0.6782726656115758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6640106241699867,0,0,0,0.29779630732578916,0,0.2672367717797969,4.385964912280702,0,0,0,0,0,0,0
True-Name Nemesis,1.1431184270690444,0.5681818181818182,0.32873109796186717,0.3391363328057879,0,0.23191094619666047,0,0,0,0.2840909090909091,0,0,0,0,0,0,0,0.6915629322268326,1.1185682326621924,1.9920318725099602,3.115264797507788,0,0,1.1911852293031566,1.0515247108307044,0.2672367717797969,4.385964912280702,0,0,0.6031363088057901,0,0,0,0
Control Magic,0.6858710562414266,1.1363636363636365,2.9585798816568047,1.0174089984173638,1.1547344110854503,2.782931354359926,0,1.0905125408942202,1.4836795252225519,0.2840909090909091,0,1.6548463356973995,3.2679738562091503,0,0,0,0.6239600665557404,1.3831258644536653,1.4914243102162565,1.3280212483399734,0,1.7182130584192439,0,2.3823704586063132,2.6288117770767614,2.405130946018172,0,0,0,1.2062726176115801,1.1682242990654206,2.8735632183908044,0.5924170616113744,0.4835589941972921
"Elspeth, Knight-Errant",0.22862368541380887,0.5681818181818182,2.6298487836949374,0,0,0.23191094619666047,0,1.6357688113413305,0,4.829545454545454,2.2484541877459248,2.3640661938534278,0,0,3.864734299516908,0,0.6239600665557404,1.3831258644536653,3.7285607755406414,0.6640106241699867,4.672897196261682,0,0,3.275759380583681,4.73186119873817,0.5344735435595938,4.385964912280702,0,2.717391304347826,5.428226779252111,1.8691588785046729,0,6.516587677725118,0
Supreme Verdict,0,0.5681818181818182,0,0,0,0.23191094619666047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4889815366289458,0.5257623554153522,0.2672367717797969,0,0,0,0,0,0,0,0
Cloudgoat Ranger,0,0,0.32873109796186717,0,0,0,0,0,0,0,0,0,0,0,0.4830917874396135,0,0.415973377703827,0,0.7457121551081283,0,0,0,0,0,0,0,0,0,0,0,0.4672897196261682,0,2.3696682464454977,0
Aetherling,0.22862368541380887,0.5681818181818182,0,0.3391363328057879,0.28868360277136257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2672367717797969,0,0,0,0,0,0,0,0
Catastrophe,0,0,0,0,0,0.23191094619666047,0,0,0,0,0,0,0,0,0.4830917874396135,0,0,0,0.37285607755406414,0,0,0,0,0.8933889219773675,2.103049421661409,0.2672367717797969,0,0,0,0,0.2336448598130841,0,0,0
Eternal Dragon,0,0,0.32873109796186717,0,0,0,0,0,0,0,0,0.2364066193853428,0,0,0,0,0,0,0.7457121551081283,0,0,0,0,0.5955926146515783,0.5257623554153522,0,4.385964912280702,0,0,1.2062726176115801,0.2336448598130841,0,1.1848341232227488,0
Polluted Delta,1.1431184270690444,1.7045454545454546,1.9723865877712032,1.4695907754917477,1.1547344110854503,1.1595547309833023,3.5335689045936394,0.5452562704471101,0,0.5681818181818182,0.8431703204047217,1.4184397163120568,0,0,0,0,0,2.7662517289073305,1.4914243102162565,1.3280212483399734,4.672897196261682,1.7182130584192439,0,2.6801667659321025,1.5772870662460567,1.8706574024585783,0,15.151515151515152,2.717391304347826,3.6188178528347406,0.4672897196261682,0,1.7772511848341233,0.9671179883945842
Windswept Heath,0.22862368541380887,1.1363636363636365,2.6298487836949374,0.5652272213429799,0.8660508083140878,0.6957328385899815,0,2.1810250817884405,0,1.4204545454545454,1.405283867341203,1.1820330969267139,0,0,0.4830917874396135,0,1.663893510815308,0.6915629322268326,2.609992542878449,1.9920318725099602,1.557632398753894,1.7182130584192439,0,2.084574151280524,2.6288117770767614,1.3361838588989845,4.385964912280702,0,5.434782608695652,1.8094089264173703,1.1682242990654206,5.747126436781609,2.3696682464454977,2.4177949709864603
Overgrown Tomb,0,0.5681818181818182,0.9861932938856016,1.9217725525661316,2.3094688221709005,0,1.7667844522968197,0,0,0.2840909090909091,0,1.1820330969267139,0,0,0,0,0.831946755407654,2.074688796680498,1.4914243102162565,0,1.557632398753894,1.7182130584192439,0,0.29779630732578916,0,0.5344735435595938,0,0,0,0,1.4018691588785046,0,0,0
Wooded Foothills,1.828989483310471,1.7045454545454546,0.9861932938856016,0.7913181098801718,0.8660508083140878,0.9276437847866419,0,0,0,0.8522727272727273,1.1242270938729624,2.3640661938534278,0,0,0,0.38080731150038083,3.119800332778702,1.3831258644536653,1.1185682326621924,1.3280212483399734,1.557632398753894,5.154639175257732,0,1.1911852293031566,0,0.8017103153393907,0,15.151515151515152,2.717391304347826,1.8094089264173703,3.0373831775700935,0,1.1848341232227488,1.4506769825918762
Plateau,0.9144947416552355,0,0,0.11304544426859597,0,0,0,0,2.9673590504451037,1.4204545454545454,1.6863406408094435,0.4728132387706856,0,0,0,0.38080731150038083,0,0.6915629322268326,0,1.9920318725099602,0,0,0,1.1911852293031566,0.5257623554153522,0.5344735435595938,0,0,0,0,0.4672897196261682,0,1.1848341232227488,0
Savannah,0.45724737082761774,0.5681818181818182,1.643655489809336,0.22609088853719195,0,0.46382189239332094,0,0.5452562704471101,0,1.9886363636363635,2.5295109612141653,1.8912529550827424,0,0,0,0,2.9118136439267888,2.7662517289073305,2.237136465324385,0,3.115264797507788,1.7182130584192439,0,0.8933889219773675,0.5257623554153522,1.6034206306787815,0,0,5.434782608695652,0.6031363088057901,2.5700934579439254,0,0.5924170616113744,0.9671179883945842
Chrome Mox,1.6003657978966621,2.840909090909091,1.3149243918474687,1.1304544426859597,2.020785219399538,3.014842300556586,0,3.271537622682661,2.9673590504451037,1.9886363636363635,3.0916245081506464,2.127659574468085,3.2679738562091503,0,1.932367149758454,2.6656511805026657,1.2479201331114809,2.074688796680498,0.7457121551081283,1.3280212483399734,0,1.7182130584192439,0,2.9779630732578917,1.5772870662460567,1.6034206306787815,4.385964912280702,0,2.717391304347826,4.2219541616405305,1.1682242990654206,2.8735632183908044,1.1848341232227488,0.4835589941972921
