deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes
1,1,Carnage Tyrant,MB, Green,6,{4}{G}{G},7,6,"This spell can't be countered.
Trample, hexproof", Creature, Dinosaur
1,1,Toxic Deluge,MB, Black,3,{2}{B},,,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.", Sorcery,
1,1,Pack Rat,MB, Black,2,{1}{B},*,*,"Pack Rat's power and toughness are each equal to the number of Rats you control.
{2}{B}, Discard a card: Create a token that's a copy of Pack Rat.", Creature, Rat
1,1,Misty Rainforest,MB,Colorless,0,,,,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.", Land,
1,1,Sinkhole,MB, Black,2,{B}{B},,,Destroy target land., Sorcery,
1,1,Inquisition of Kozilek,MB, Black,1,{B},,,Target player reveals their hand. You choose a nonland card from it with converted mana cost 3 or less. That player discards that card., Sorcery,
1,1,Llanowar Wastes,MB,Colorless,0,,,,"{T}: Add {C}.
{T}: Add {B} or {G}. Llanowar Wastes deals 1 damage to you.", Land,
1,1,Bayou,MB,Colorless,0,,,,({T}: Add {B} or {G}.), Land, Swamp Forest
1,1,Primeval Titan,MB, Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.", Creature, Giant
1,1,Wickerbough Elder,MB, Green,4,{3}{G},4,4,"Wickerbough Elder enters the battlefield with a -1/-1 counter on it.
{G}, Remove a -1/-1 counter from Wickerbough Elder: Destroy target artifact or enchantment.", Creature, Treefolk Shaman
1,1,Glint-Sleeve Siphoner,MB, Black,2,{1}{B},2,1,"Menace
Whenever Glint-Sleeve Siphoner enters the battlefield or attacks, you get {E} (an energy counter).
At the beginning of your upkeep, you may pay {E}{E}. If you do, you draw a card and you lose 1 life.", Creature, Human Rogue
1,1,Sylvan Caryatid,MB, Green,2,{1}{G},0,3,"Defender, hexproof
{T}: Add one mana of any color.", Creature, Plant
1,1,Liliana of the Veil,MB, Black,3,{1}{B}{B},,,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.", Planeswalker, Liliana
1,1,Warden of the First Tree,MB, Green,1,{G},1,1,"{1}{W/B}: Warden of the First Tree becomes a Human Warrior with base power and toughness 3/3.
{2}{W/B}{W/B}: If Warden of the First Tree is a Warrior, it becomes a Human Spirit Warrior with trample and lifelink.
{3}{W/B}{W/B}{W/B}: If Warden of the First Tree is a Spirit, put five +1/+1 counters on it.", Creature, Human
1,1,Assassin's Trophy,MB, Black Green,2,{B}{G},,,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle their library.", Instant,
1,1,Ophiomancer,MB, Black,3,{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.", Creature, Human Shaman
1,1,Maelstrom Pulse,MB, Black Green,3,{1}{B}{G},,,Destroy target nonland permanent and all other permanents with the same name as that permanent., Sorcery,
1,5,Forest,MB,Colorless,0,,,,, Land, Forest
1,1,Farseek,MB, Green,2,{1}{G},,,"Search your library for a Plains, Island, Swamp, or Mountain card and put it onto the battlefield tapped. Then shuffle your library.", Sorcery,
1,1,"Liliana, the Last Hope",MB, Black,3,{1}{B}{B},,,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""", Planeswalker, Liliana
1,6,Swamp,MB,Colorless,0,,,,, Land, Swamp
1,1,Avacyn's Pilgrim,MB, Green,1,{G},1,1,{T}: Add {W}., Creature, Human Monk
1,1,Hissing Quagmire,MB,Colorless,0,,,,"Hissing Quagmire enters the battlefield tapped.
{T}: Add {B} or {G}.
{1}{B}{G}: Hissing Quagmire becomes a 2/2 black and green Elemental creature with deathtouch until end of turn. It's still a land.", Land,
1,1,Elvish Mystic,MB, Green,1,{G},1,1,{T}: Add {G}., Creature, Elf Druid
1,1,Hero's Downfall,MB, Black,3,{1}{B}{B},,,Destroy target creature or planeswalker., Instant,
1,1,Duress,MB, Black,1,{B},,,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.", Sorcery,
1,1,Treetop Village,MB,Colorless,0,,,,"Treetop Village enters the battlefield tapped.
{T}: Add {G}.
{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to the player or planeswalker it's attacking.)", Land,
1,1,"Vraska, Golgari Queen",MB, Black Green,4,{2}{B}{G},,,"+2: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.
−3: Destroy target nonland permanent with converted mana cost 3 or less.
−9: You get an emblem with ""Whenever a creature you control deals combat damage to a player, that player loses the game.""", Planeswalker, Vraska
1,1,Tombstalker,MB, Black,8,{6}{B}{B},5,5,"Flying
Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)", Creature, Demon
1,1,Living Death,SB, Black,5,{3}{B}{B},,,"Each player exiles all creature cards from their graveyard, then sacrifices all creatures they control, then puts all cards they exiled this way onto the battlefield.", Sorcery,
1,1,Sorcerous Spyglass,SB,Colorless,2,{2},,,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.", Artifact,
1,1,Ratchet Bomb,SB,Colorless,2,{2},,,"{T}: Put a charge counter on Ratchet Bomb.
{T}, Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb.", Artifact,
1,1,Death,SB, Black,2,{1}{B},,,Return target creature card from your graveyard to the battlefield. You lose life equal to its converted mana cost., Sorcery,
1,1,Smokestack,SB,Colorless,4,{4},,,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.", Artifact,
1,1,Thing in the Ice,SB, Blue,2,{1}{U},0,4,"Defender
Thing in the Ice enters the battlefield with four ice counters on it.
Whenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it.", Creature, Horror
1,1,"Alesha, Who Smiles at Death",SB, Red,3,{2}{R},3,2,"First strike
Whenever Alesha, Who Smiles at Death attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.", Creature, Human Warrior
1,1,Time Spiral,SB, Blue,6,{4}{U}{U},,,"Exile Time Spiral. Each player shuffles their graveyard and hand into their library, then draws seven cards. You untap up to six lands.", Sorcery,
1,1,Ramunap Excavator,SB, Green,3,{2}{G},2,3,You may play land cards from your graveyard., Creature, Naga Cleric
1,1,Fleetwheel Cruiser,SB,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)", Artifact, Vehicle
1,1,Gravecrawler,SB, Black,1,{B},2,1,"Gravecrawler can't block.
You may cast Gravecrawler from your graveyard as long as you control a Zombie.", Creature, Zombie
1,1,Soul-Scar Mage,SB, Red,1,{R},1,2,"Prowess
If a source you control would deal noncombat damage to a creature an opponent controls, put that many -1/-1 counters on that creature instead.", Creature, Human Wizard
1,1,Manglehorn,SB, Green,3,{2}{G},2,2,"When Manglehorn enters the battlefield, you may destroy target artifact.
Artifacts your opponents control enter the battlefield tapped.", Creature, Beast
1,1,The Abyss,SB, Black,4,{3}{B},,,"At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated.", Enchantment,
1,1,Eureka,SB, Green,4,{2}{G}{G},,,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.", Sorcery,
1,1,Earthshaker Khenra,SB, Red,2,{1}{R},2,1,"Haste
When Earthshaker Khenra enters the battlefield, target creature with power less than or equal to Earthshaker Khenra's power can't block this turn.
Eternalize {4}{R}{R} ({4}{R}{R}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Warrior with no mana cost. Eternalize only as a sorcery.)", Creature, Jackal Warrior
2,1,Glen Elendra Archmage,MB, Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)", Creature, Faerie Wizard
2,3,Mountain,MB,Colorless,0,,,,, Land, Mountain
2,1,Consecrated Sphinx,MB, Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.", Creature, Sphinx
2,1,Dack Fayden,MB, Blue Red,3,{1}{U}{R},,,"+1: Target player draws two cards, then discards two cards.
−2: Gain control of target artifact.
−6: You get an emblem with ""Whenever you cast a spell that targets one or more permanents, gain control of those permanents.""", Planeswalker, Dack
2,2,Mountain,MB,Colorless,0,,,,, Land, Mountain
2,2,Mountain,MB,Colorless,0,,,,, Land, Mountain
2,1,Sower of Temptation,MB, Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.", Creature, Faerie Wizard
2,1,Plains,MB,Colorless,0,,,,, Land, Plains
2,1,Volcanic Island,MB,Colorless,0,,,,({T}: Add {U} or {R}.), Land, Island Mountain
2,1,Birthing Pod,MB, Green,4,{3}{G/P},,,"({G/P} can be paid with either {G} or 2 life.)
{1}{G/P}, {T}, Sacrifice a creature: Search your library for a creature card with converted mana cost equal to 1 plus the sacrificed creature's converted mana cost, put that card onto the battlefield, then shuffle your library. Activate this ability only any time you could cast a sorcery.", Artifact,
2,1,Ash Barrens,MB,Colorless,0,,,,"{T}: Add {C}.
Basic landcycling {1} ({1}, Discard this card: Search your library for a basic land card, reveal it, and put it into your hand, then shuffle your library.)", Land,
2,1,Firebolt,MB, Red,1,{R},,,"Firebolt deals 2 damage to any target.
Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)", Sorcery,
2,1,Reveillark,MB, White,5,{4}{W},4,3,"Flying
When Reveillark leaves the battlefield, return up to two target creature cards with power 2 or less from your graveyard to the battlefield.
Evoke {5}{W} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)", Creature, Elemental
2,1,Battlefield Forge,MB,Colorless,0,,,,"{T}: Add {C}.
{T}: Add {R} or {W}. Battlefield Forge deals 1 damage to you.", Land,
2,1,Phyrexian Revoker,MB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.", Artifact Creature, Horror
2,1,Deceiver Exarch,MB, Blue,3,{2}{U},1,4,"Flash (You may cast this spell any time you could cast an instant.)
When Deceiver Exarch enters the battlefield, choose one —
• Untap target permanent you control.
• Tap target permanent an opponent controls.", Creature, Cleric
2,1,"Kari Zev, Skyship Raider",MB, Red,2,{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create a legendary 2/1 red Monkey creature token named Ragavan that's tapped and attacking. Exile that token at end of combat.", Creature, Human Pirate
2,1,Char,MB, Red,3,{2}{R},,,Char deals 4 damage to any target and 2 damage to you., Instant,
2,1,"Kiki-Jiki, Mirror Breaker",MB, Red,5,{2}{R}{R}{R},2,2,"Haste
{T}: Create a token that's a copy of target nonlegendary creature you control, except it has haste. Sacrifice it at the beginning of the next end step.", Creature, Goblin Shaman
2,1,Pestermite,MB, Blue,3,{2}{U},2,1,"Flash
Flying
When Pestermite enters the battlefield, you may tap or untap target permanent.", Creature, Faerie Rogue
2,1,Polluted Delta,MB,Colorless,0,,,,"{T}, Pay 1 life, Sacrifice Polluted Delta: Search your library for an Island or Swamp card, put it onto the battlefield, then shuffle your library.", Land,
2,2,Island,MB,Colorless,0,,,,, Land, Island
2,3,Island,MB,Colorless,0,,,,, Land, Island
2,1,Incinerate,MB, Red,2,{1}{R},,,Incinerate deals 3 damage to any target. A creature dealt damage this way can't be regenerated this turn., Instant,
2,1,Imperial Recruiter,MB, Red,3,{2}{R},1,1,"When Imperial Recruiter enters the battlefield, search your library for a creature card with power 2 or less, reveal it, put it into your hand, then shuffle your library.", Creature, Human Advisor
2,1,Dig Through Time,MB, Blue,8,{6}{U}{U},,,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in any order.", Instant,
2,1,Splinter Twin,MB, Red,4,{2}{R}{R},,,"Enchant creature
Enchanted creature has ""{T}: Create a token that's a copy of this creature, except it has haste. Exile that token at the beginning of the next end step.""", Enchantment, Aura
2,1,Meloku the Clouded Mirror,MB, Blue,5,{4}{U},2,4,"Flying
{1}, Return a land you control to its owner's hand: Create a 1/1 blue Illusion creature token with flying.", Creature, Moonfolk Wizard
2,1,Hanweir Garrison,MB, Red,3,{2}{R},2,3,"Whenever Hanweir Garrison attacks, create two 1/1 red Human creature tokens that are tapped and attacking.
(Melds with Hanweir Battlements.)", Creature, Human Soldier
2,1,Pia and Kiran Nalaar,MB, Red,4,{2}{R}{R},2,2,"When Pia and Kiran Nalaar enters the battlefield, create two 1/1 colorless Thopter artifact creature tokens with flying.
{2}{R}, Sacrifice an artifact: Pia and Kiran Nalaar deals 2 damage to any target.", Creature, Human Artificer
2,1,Koth of the Hammer,MB, Red,4,{2}{R}{R},,,"+1: Untap target Mountain. It becomes a 4/4 red Elemental creature until end of turn. It's still a land.
−2: Add {R} for each Mountain you control.
−5: You get an emblem with ""Mountains you control have '{T}: This land deals 1 damage to any target.'""", Planeswalker, Koth
2,1,"Jace, the Mind Sculptor",MB, Blue,4,{2}{U}{U},,,"+2: Look at the top card of target player's library. You may put that card on the bottom of that player's library.
0: Draw three cards, then put two cards from your hand on top of your library in any order.
−1: Return target creature to its owner's hand.
−12: Exile all cards from target player's library, then that player shuffles their hand into their library.", Planeswalker, Jace
2,1,Simic Signet,MB,Colorless,2,{2},,,"{1}, {T}: Add {G}{U}.", Artifact,
2,1,Sun Titan,SB, White,6,{4}{W}{W},6,6,"Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.", Creature, Giant
2,1,Ajani Vengeant,SB, White Red,4,{2}{R}{W},,,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.", Planeswalker, Ajani
2,1,Flickerwisp,SB, White,3,{1}{W}{W},3,1,"Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.", Creature, Elemental
2,1,Goblin Bombardment,SB, Red,2,{1}{R},,,Sacrifice a creature: Goblin Bombardment deals 1 damage to any target., Enchantment,
2,1,Wrath of God,SB, White,4,{2}{W}{W},,,Destroy all creatures. They can't be regenerated., Sorcery,
2,1,Island,SB,Colorless,0,,,,, Land, Island
2,1,Siege-Gang Commander,SB, Red,5,{3}{R}{R},2,2,"When Siege-Gang Commander enters the battlefield, create three 1/1 red Goblin creature tokens.
{1}{R}, Sacrifice a Goblin: Siege-Gang Commander deals 2 damage to any target.", Creature, Goblin
2,1,Fractured Identity,SB, White Blue,5,{3}{W}{U},,,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it., Sorcery,
2,1,Batterskull,SB,Colorless,5,{5},,,"Living weapon (When this Equipment enters the battlefield, create a 0/0 black Germ creature token, then attach this to it.)
Equipped creature gets +4/+4 and has vigilance and lifelink.
{3}: Return Batterskull to its owner's hand.
Equip {5}", Artifact, Equipment
2,1,Smokestack,SB,Colorless,4,{4},,,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.", Artifact,
2,1,Oracle of Mul Daya,SB, Green,4,{3}{G},2,2,"You may play an additional land on each of your turns.
Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.", Creature, Elf Shaman
2,1,Wheel of Fortune,SB, Red,3,{2}{R},,,"Each player discards their hand, then draws seven cards.", Sorcery,
2,1,Brushland,SB,Colorless,0,,,,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.", Land,
2,1,"Nissa, Steward of Elements",SB, Blue Green,2,{X}{G}{U},,,"+2: Scry 2.
0: Look at the top card of your library. If it's a land card or a creature card with converted mana cost less than or equal to the number of loyalty counters on Nissa, Steward of Elements, you may put that card onto the battlefield.
−6: Untap up to two target lands you control. They become 5/5 Elemental creatures with flying and haste until end of turn. They're still lands.", Planeswalker, Nissa
2,1,Night's Whisper,SB, Black,2,{1}{B},,,You draw two cards and you lose 2 life., Sorcery,
2,1,Gnarled Scarhide,SB, Black,1,{B},2,1,"Bestow {3}{B} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)
Gnarled Scarhide can't block.
Enchanted creature gets +2/+1 and can't block.", Enchantment Creature, Minotaur
2,1,"Sorin, Lord of Innistrad",SB, White Black,4,{2}{W}{B},,,"+1: Create a 1/1 black Vampire creature token with lifelink.
−2: You get an emblem with ""Creatures you control get +1/+0.""
−6: Destroy up to three target creatures and/or other planeswalkers. Return each card put into a graveyard this way to the battlefield under your control.", Planeswalker, Sorin
2,1,Burning of Xinye,SB, Red,6,{4}{R}{R},,,"You destroy four lands you control, then target opponent destroys four lands they control. Then Burning of Xinye deals 4 damage to each creature.", Sorcery,
2,1,Glint-Sleeve Siphoner,SB, Black,2,{1}{B},2,1,"Menace
Whenever Glint-Sleeve Siphoner enters the battlefield or attacks, you get {E} (an energy counter).
At the beginning of your upkeep, you may pay {E}{E}. If you do, you draw a card and you lose 1 life.", Creature, Human Rogue
3,1,Arid Mesa,MB,Colorless,0,,,,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.", Land,
3,1,City of Brass,MB,Colorless,0,,,,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.", Land,
3,1,Horizon Canopy,MB,Colorless,0,,,,"{T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice Horizon Canopy: Draw a card.", Land,
3,1,Temple Garden,MB,Colorless,0,,,,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.", Land, Forest Plains
