deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes
1,1,Unexpectedly Absent,MB, White,2,{X}{W}{W},,,Put target nonland permanent into its owner's library just beneath the top X cards of that library., Instant,
1,1,Umezawa's Jitte,MB,Colorless,2,{2},,,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}", Artifact, Equipment
1,1,"Teferi, Hero of Dominaria",MB, White Blue,5,{3}{W}{U},,,"+1: Draw a card. At the beginning of the next end step, untap two lands.
−3: Put target nonland permanent into its owner's library third from the top.
−8: You get an emblem with ""Whenever you draw a card, exile target permanent an opponent controls.""", Planeswalker, Teferi
1,1,Selfless Spirit,MB, White,2,{1}{W},2,1,"Flying
Sacrifice Selfless Spirit: Creatures you control gain indestructible until end of turn.", Creature, Spirit Cleric
1,1,Mishra's Factory,MB,Colorless,0,,,,"{T}: Add {C}.
{1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land.
{T}: Target Assembly-Worker creature gets +1/+1 until end of turn.", Land,
1,1,Phyrexian Revoker,MB,Colorless,2,{2},2,1,"As Phyrexian Revoker enters the battlefield, choose a nonland card name.
Activated abilities of sources with the chosen name can't be activated.", Artifact Creature, Horror
1,1,Dismember,MB, Black,3,{1}{B/P}{B/P},,,"({B/P} can be paid with either {B} or 2 life.)
Target creature gets -5/-5 until end of turn.", Instant,
1,1,Stoneforge Mystic,MB, White,2,{1}{W},1,2,"When Stoneforge Mystic enters the battlefield, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle your library.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.", Creature, Kor Artificer
1,1,Porcelain Legionnaire,MB, White,3,{2}{W/P},3,1,"({W/P} can be paid with either {W} or 2 life.)
First strike", Artifact Creature, Soldier
1,1,"Gideon, Ally of Zendikar",MB, White,4,{2}{W}{W},,,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""", Planeswalker, Gideon
1,1,Mulldrifter,MB, Blue,5,{4}{U},2,2,"Flying
When Mulldrifter enters the battlefield, draw two cards.
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)", Creature, Elemental
1,1,Armageddon,MB, White,4,{3}{W},,,Destroy all lands., Sorcery,
1,1,Spell Pierce,MB, Blue,1,{U},,,Counter target noncreature spell unless its controller pays {2}., Instant,
1,1,Hallowed Fountain,MB,Colorless,0,,,,"({T}: Add {W} or {U}.)
As Hallowed Fountain enters the battlefield, you may pay 2 life. If you don't, Hallowed Fountain enters the battlefield tapped.", Land, Plains Island
1,6,Island,MB,Colorless,0,,,,, Land, Island
1,1,Counterspell,MB, Blue,2,{U}{U},,,Counter target spell., Instant,
1,1,True-Name Nemesis,MB, Blue,3,{1}{U}{U},3,1,"As True-Name Nemesis enters the battlefield, choose a player.
True-Name Nemesis has protection from the chosen player. (This creature can't be blocked, targeted, dealt damage, or enchanted by anything controlled by that player.)", Creature, Merfolk Rogue
1,8,Plains,MB,Colorless,0,,,,, Land, Plains
1,1,Vendilion Clique,MB, Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.", Creature, Faerie Wizard
1,1,Ancestral Recall,MB, Blue,1,{U},,,Target player draws three cards., Instant,
1,1,Council's Judgment,MB, White,3,{1}{W}{W},,,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.", Sorcery,
1,1,Monastery Mentor,MB, White,3,{2}{W},2,2,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
Whenever you cast a noncreature spell, create a 1/1 white Monk creature token with prowess.", Creature, Human Monk
1,1,Geist of Saint Traft,MB, White Blue,3,{1}{W}{U},2,2,"Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Whenever Geist of Saint Traft attacks, create a 4/4 white Angel creature token with flying that's tapped and attacking. Exile that token at end of combat.", Creature, Spirit Cleric
1,1,Lightning Greaves,MB,Colorless,2,{2},,,"Equipped creature has haste and shroud. (It can't be the target of spells or abilities.)
Equip {0}", Artifact, Equipment
1,1,Adanto Vanguard,MB, White,2,{1}{W},1,1,"As long as Adanto Vanguard is attacking, it gets +2/+0.
Pay 4 life: Adanto Vanguard gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)", Creature, Vampire Soldier
1,1,Mana Leak,MB, Blue,2,{1}{U},,,Counter target spell unless its controller pays {3}., Instant,
1,1,"Linvala, Keeper of Silence",SB, White,4,{2}{W}{W},3,4,"Flying
Activated abilities of creatures your opponents control can't be activated.", Creature, Angel
1,1,Mother of Runes,SB, White,1,{W},1,1,{T}: Target creature you control gains protection from the color of your choice until end of turn., Creature, Human Cleric
1,1,Student of Warfare,SB, White,1,{W},1,1,"Level up {W} ({W}: Put a level counter on this. Level up only as a sorcery.)
LEVEL 2-6
3/3
First strike
LEVEL 7+
4/4
Double strike", Creature, Human Knight
1,1,Craterhoof Behemoth,SB, Green,8,{5}{G}{G}{G},5,5,"Haste
When Craterhoof Behemoth enters the battlefield, creatures you control gain trample and get +X/+X until end of turn, where X is the number of creatures you control.", Creature, Beast
1,1,Sower of Temptation,SB, Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.", Creature, Faerie Wizard
1,1,Sword of War and Peace,SB,Colorless,3,{3},,,"Equipped creature gets +2/+2 and has protection from red and from white.
Whenever equipped creature deals combat damage to a player, Sword of War and Peace deals damage to that player equal to the number of cards in their hand and you gain 1 life for each card in your hand.
Equip {2}", Artifact, Equipment
1,1,"Venser, Shaper Savant",SB, Blue,4,{2}{U}{U},2,2,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.", Creature, Human Wizard
1,1,Archangel of Thune,SB, White,5,{3}{W}{W},3,4,"Flying
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Whenever you gain life, put a +1/+1 counter on each creature you control.", Creature, Angel
1,1,Mystic Snake,SB, Blue Green,4,{1}{G}{U}{U},2,2,"Flash
When Mystic Snake enters the battlefield, counter target spell.", Creature, Snake
1,1,Opposition,SB, Blue,4,{2}{U}{U},,,"Tap an untapped creature you control: Tap target artifact, creature, or land.", Enchantment,
1,1,"Liliana, Death's Majesty",SB, Black,5,{3}{B}{B},,,"+1: Create a 2/2 black Zombie creature token. Put the top two cards of your library into your graveyard.
−3: Return target creature card from your graveyard to the battlefield. That creature is a black Zombie in addition to its other colors and types.
−7: Destroy all non-Zombie creatures.", Planeswalker, Liliana
1,1,Yawgmoth's Bargain,SB, Black,6,{4}{B}{B},,,"Skip your draw step.
Pay 1 life: Draw a card.", Enchantment,
1,1,Island,SB,Colorless,0,,,,, Land, Island
1,1,Regrowth,SB, Green,2,{1}{G},,,Return target card from your graveyard to your hand., Sorcery,
1,1,Sword of Light and Shadow,SB,Colorless,3,{3},,,"Equipped creature gets +2/+2 and has protection from white and from black.
Whenever equipped creature deals combat damage to a player, you gain 3 life and you may return up to one target creature card from your graveyard to your hand.
Equip {2}", Artifact, Equipment
1,1,Trygon Predator,SB, Blue Green,3,{1}{G}{U},2,3,"Flying
Whenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls.", Creature, Beast
1,1,Duplicant,SB,Colorless,6,{6},2,4,"Imprint — When Duplicant enters the battlefield, you may exile target nontoken creature.
As long as a card exiled with Duplicant is a creature card, Duplicant has the power, toughness, and creature types of the last creature card exiled with Duplicant. It's still a Shapeshifter.", Artifact Creature, Shapeshifter
1,1,Honor of the Pure,SB, White,2,{1}{W},,,White creatures you control get +1/+1., Enchantment,
1,1,Eureka,SB, Green,4,{2}{G}{G},,,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.", Sorcery,
1,1,Spear of Heliod,SB, White,3,{1}{W}{W},,,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.", Enchantment Artifact,
2,1,Wasteland,MB,Colorless,0,,,,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.", Land,
2,1,Go for the Throat,MB, Black,2,{1}{B},,,Destroy target nonartifact creature., Instant,
2,1,Carnage Tyrant,MB, Green,6,{4}{G}{G},7,6,"This spell can't be countered.
Trample, hexproof", Creature, Dinosaur
2,1,Toxic Deluge,MB, Black,3,{2}{B},,,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.", Sorcery,
2,1,Pack Rat,MB, Black,2,{1}{B},*,*,"Pack Rat's power and toughness are each equal to the number of Rats you control.
{2}{B}, Discard a card: Create a token that's a copy of Pack Rat.", Creature, Rat
2,1,Misty Rainforest,MB,Colorless,0,,,,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.", Land,
2,1,Sinkhole,MB, Black,2,{B}{B},,,Destroy target land., Sorcery,
2,1,Inquisition of Kozilek,MB, Black,1,{B},,,Target player reveals their hand. You choose a nonland card from it with converted mana cost 3 or less. That player discards that card., Sorcery,
2,1,Llanowar Wastes,MB,Colorless,0,,,,"{T}: Add {C}.
{T}: Add {B} or {G}. Llanowar Wastes deals 1 damage to you.", Land,
2,1,Bayou,MB,Colorless,0,,,,({T}: Add {B} or {G}.), Land, Swamp Forest
2,1,Primeval Titan,MB, Green,6,{4}{G}{G},6,6,"Trample
Whenever Primeval Titan enters the battlefield or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle your library.", Creature, Giant
2,1,Wickerbough Elder,MB, Green,4,{3}{G},4,4,"Wickerbough Elder enters the battlefield with a -1/-1 counter on it.
{G}, Remove a -1/-1 counter from Wickerbough Elder: Destroy target artifact or enchantment.", Creature, Treefolk Shaman
2,1,Glint-Sleeve Siphoner,MB, Black,2,{1}{B},2,1,"Menace
Whenever Glint-Sleeve Siphoner enters the battlefield or attacks, you get {E} (an energy counter).
At the beginning of your upkeep, you may pay {E}{E}. If you do, you draw a card and you lose 1 life.", Creature, Human Rogue
2,1,Sylvan Caryatid,MB, Green,2,{1}{G},0,3,"Defender, hexproof
{T}: Add one mana of any color.", Creature, Plant
2,1,Liliana of the Veil,MB, Black,3,{1}{B}{B},,,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.", Planeswalker, Liliana
2,1,Warden of the First Tree,MB, Green,1,{G},1,1,"{1}{W/B}: Warden of the First Tree becomes a Human Warrior with base power and toughness 3/3.
{2}{W/B}{W/B}: If Warden of the First Tree is a Warrior, it becomes a Human Spirit Warrior with trample and lifelink.
{3}{W/B}{W/B}{W/B}: If Warden of the First Tree is a Spirit, put five +1/+1 counters on it.", Creature, Human
2,1,Assassin's Trophy,MB, Black Green,2,{B}{G},,,"Destroy target permanent an opponent controls. Its controller may search their library for a basic land card, put it onto the battlefield, then shuffle their library.", Instant,
2,1,Ophiomancer,MB, Black,3,{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.", Creature, Human Shaman
2,1,Maelstrom Pulse,MB, Black Green,3,{1}{B}{G},,,Destroy target nonland permanent and all other permanents with the same name as that permanent., Sorcery,
2,5,Forest,MB,Colorless,0,,,,, Land, Forest
2,1,Farseek,MB, Green,2,{1}{G},,,"Search your library for a Plains, Island, Swamp, or Mountain card and put it onto the battlefield tapped. Then shuffle your library.", Sorcery,
2,1,"Liliana, the Last Hope",MB, Black,3,{1}{B}{B},,,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""", Planeswalker, Liliana
2,6,Swamp,MB,Colorless,0,,,,, Land, Swamp
2,1,Avacyn's Pilgrim,MB, Green,1,{G},1,1,{T}: Add {W}., Creature, Human Monk
2,1,Hissing Quagmire,MB,Colorless,0,,,,"Hissing Quagmire enters the battlefield tapped.
{T}: Add {B} or {G}.
{1}{B}{G}: Hissing Quagmire becomes a 2/2 black and green Elemental creature with deathtouch until end of turn. It's still a land.", Land,
2,1,Elvish Mystic,MB, Green,1,{G},1,1,{T}: Add {G}., Creature, Elf Druid
2,1,Hero's Downfall,MB, Black,3,{1}{B}{B},,,Destroy target creature or planeswalker., Instant,
2,1,Duress,MB, Black,1,{B},,,"Target opponent reveals their hand. You choose a noncreature, nonland card from it. That player discards that card.", Sorcery,
2,1,Treetop Village,MB,Colorless,0,,,,"Treetop Village enters the battlefield tapped.
{T}: Add {G}.
{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to the player or planeswalker it's attacking.)", Land,
2,1,"Vraska, Golgari Queen",MB, Black Green,4,{2}{B}{G},,,"+2: You may sacrifice another permanent. If you do, you gain 1 life and draw a card.
−3: Destroy target nonland permanent with converted mana cost 3 or less.
−9: You get an emblem with ""Whenever a creature you control deals combat damage to a player, that player loses the game.""", Planeswalker, Vraska
2,1,Tombstalker,MB, Black,8,{6}{B}{B},5,5,"Flying
Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)", Creature, Demon
2,1,Living Death,SB, Black,5,{3}{B}{B},,,"Each player exiles all creature cards from their graveyard, then sacrifices all creatures they control, then puts all cards they exiled this way onto the battlefield.", Sorcery,
2,1,Sorcerous Spyglass,SB,Colorless,2,{2},,,"As Sorcerous Spyglass enters the battlefield, look at an opponent's hand, then choose any card name.
Activated abilities of sources with the chosen name can't be activated unless they're mana abilities.", Artifact,
2,1,Ratchet Bomb,SB,Colorless,2,{2},,,"{T}: Put a charge counter on Ratchet Bomb.
{T}, Sacrifice Ratchet Bomb: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Ratchet Bomb.", Artifact,
2,1,Death,SB, Black,2,{1}{B},,,Return target creature card from your graveyard to the battlefield. You lose life equal to its converted mana cost., Sorcery,
2,1,Smokestack,SB,Colorless,4,{4},,,"At the beginning of your upkeep, you may put a soot counter on Smokestack.
At the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.", Artifact,
2,1,Thing in the Ice,SB, Blue,2,{1}{U},0,4,"Defender
Thing in the Ice enters the battlefield with four ice counters on it.
Whenever you cast an instant or sorcery spell, remove an ice counter from Thing in the Ice. Then if it has no ice counters on it, transform it.", Creature, Horror
2,1,"Alesha, Who Smiles at Death",SB, Red,3,{2}{R},3,2,"First strike
Whenever Alesha, Who Smiles at Death attacks, you may pay {W/B}{W/B}. If you do, return target creature card with power 2 or less from your graveyard to the battlefield tapped and attacking.", Creature, Human Warrior
2,1,Time Spiral,SB, Blue,6,{4}{U}{U},,,"Exile Time Spiral. Each player shuffles their graveyard and hand into their library, then draws seven cards. You untap up to six lands.", Sorcery,
2,1,Ramunap Excavator,SB, Green,3,{2}{G},2,3,You may play land cards from your graveyard., Creature, Naga Cleric
2,1,Fleetwheel Cruiser,SB,Colorless,4,{4},5,3,"Trample, haste
When Fleetwheel Cruiser enters the battlefield, it becomes an artifact creature until end of turn.
Crew 2 (Tap any number of creatures you control with total power 2 or more: This Vehicle becomes an artifact creature until end of turn.)", Artifact, Vehicle
2,1,Gravecrawler,SB, Black,1,{B},2,1,"Gravecrawler can't block.
You may cast Gravecrawler from your graveyard as long as you control a Zombie.", Creature, Zombie
2,1,Soul-Scar Mage,SB, Red,1,{R},1,2,"Prowess
If a source you control would deal noncombat damage to a creature an opponent controls, put that many -1/-1 counters on that creature instead.", Creature, Human Wizard
2,1,Manglehorn,SB, Green,3,{2}{G},2,2,"When Manglehorn enters the battlefield, you may destroy target artifact.
Artifacts your opponents control enter the battlefield tapped.", Creature, Beast
2,1,The Abyss,SB, Black,4,{3}{B},,,"At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of their choice. It can't be regenerated.", Enchantment,
2,1,Eureka,SB, Green,4,{2}{G}{G},,,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.", Sorcery,
2,1,Earthshaker Khenra,SB, Red,2,{1}{R},2,1,"Haste
When Earthshaker Khenra enters the battlefield, target creature with power less than or equal to Earthshaker Khenra's power can't block this turn.
Eternalize {4}{R}{R} ({4}{R}{R}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Jackal Warrior with no mana cost. Eternalize only as a sorcery.)", Creature, Jackal Warrior
3,1,Wasteland,MB,Colorless,0,,,,"{T}: Add {C}.
{T}, Sacrifice Wasteland: Destroy target nonbasic land.", Land,
3,1,Lightning Strike,MB, Red,2,{1}{R},,,Lightning Strike deals 3 damage to any target., Instant,
3,1,Firedrinker Satyr,MB, Red,1,{R},2,1,"Whenever Firedrinker Satyr is dealt damage, it deals that much damage to you.
{1}{R}: Firedrinker Satyr gets +1/+0 until end of turn and deals 1 damage to you.", Creature, Satyr Shaman
3,1,Lightning Bolt,MB, Red,1,{R},,,Lightning Bolt deals 3 damage to any target., Instant,
3,1,Searing Spear,MB, Red,2,{1}{R},,,Searing Spear deals 3 damage to any target., Instant,
3,1,Umezawa's Jitte,MB,Colorless,2,{2},,,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}", Artifact, Equipment
3,1,Grim Lavamancer,MB, Red,1,{R},1,1,"{R}, {T}, Exile two cards from your graveyard: Grim Lavamancer deals 2 damage to any target.", Creature, Human Wizard
3,1,Rakdos Cackler,MB, Black Red,1,{B/R},1,1,Unleash (You may have this creature enter the battlefield with a +1/+1 counter on it. It can't block as long as it has a +1/+1 counter on it.), Creature, Devil
3,1,Sulfuric Vortex,MB, Red,3,{1}{R}{R},,,"At the beginning of each player's upkeep, Sulfuric Vortex deals 2 damage to that player.
If a player would gain life, that player gains no life instead.", Enchantment,
3,1,Hellrider,MB, Red,4,{2}{R}{R},3,3,"Haste
Whenever a creature you control attacks, Hellrider deals 1 damage to the player or planeswalker it's attacking.", Creature, Devil
3,1,Strip Mine,MB,Colorless,0,,,,"{T}: Add {C}.
{T}, Sacrifice Strip Mine: Destroy target land.", Land,
